z,H_z_km_s_Mpc,E_z,q_z
4.58,469.7002543207695,6.987715408384204,0.47857748578819725
4.59,470.94543943693964,7.006239986862739,0.4786963692287123
4.6000000000000005,472.1917911710468,7.024781921078383,0.47881443383357714
4.61,473.43930827566993,7.043341192473294,0.4789316866668607
4.62,474.68798950800675,7.061917782558344,0.47904813471624164
4.63,475.9378336298419,7.080511672912641,0.4791637848994792
4.64,477.1888394075179,7.099122845183103,0.47927864406484555
4.65,478.44100561190555,7.1177512810840184,0.47939271898865177
4.66,479.6943310183747,7.136396962396601,0.4794992786293495
4.67,480.9488029561847,7.155059700618653,0.47961179291459977
4.68,482.2044430803483,7.173739817911099,0.47973030444822595
4.69,483.46123875938594,7.192437126355826,0.47984130883386644
4.7,484.719188786375,7.211151607997485,0.47995156185313603
4.71,485.9782919587502,7.229883244945553,0.48006106988109254
4.72,487.23854707827417,7.24863201937389,0.48016983923083445
4.73,488.4999529510112,7.267397913520354,0.4802778761518949
4.74,489.7625083872991,7.286180909686379,0.48038518683055953
4.75,491.0262122017223,7.304980990236578,0.4804917773908244
4.76,492.29106321308564,7.323798137598346,0.480597653896657
4.7700000000000005,493.5570602443874,7.342632334261468,0.4807028223499994
4.78,494.8242021227929,7.361483562777721,0.4808072886953052
4.79,496.09248767960844,7.380351805760487,0.48091105881456375
4.8,497.3619157502557,7.399237045884371,0.481014138534124
4.8100000000000005,498.63248517424597,7.418139265884822,0.4811165336196832
4.82,499.9041947951543,7.437058448557742,0.4812182497847721
4.83,501.17704346059537,7.4559945767591325,0.4813192926804226
4.84,502.4510300221973,7.474947633404702,0.48141966790562485
4.8500000000000005,503.72615333557775,7.493917601469513,0.48151938100191694
4.86,505.00241226031886,7.5129044639876055,0.4816184374588921
4.87,506.27980565994335,7.531908204051643,0.48171684271074233
4.88,507.55833240189014,7.550928804812552,0.48181460213709215
4.89,508.8379913574905,7.569966249479164,0.4819117210668393
4.9,510.11878140194426,7.589020521317865,0.4820082047743086
4.91,511.40070141429635,7.608091603652241,0.4821040584860965
4.92,512.6837502774134,7.627179479862736,0.48219928737350526
4.93,513.9679268779611,7.6462841333863105,0.48229389656072486
4.94,515.2532301063808,7.665405547716099,0.4823878911192401
4.95,516.5396588568665,7.68454370640106,0.4824812760750177
4.96,517.8272120273431,7.703698593045658,0.48257405640084694
4.97,519.1158885194438,7.722870191309528,0.48266623702521416
4.98,520.405687238488,7.742058484907138,0.48275782282493784
4.99,521.6966070934586,7.761263457607465,0.48284881863439644
5.0,522.9886469969813,7.780485093233676,0.482935542369205
